"lon","lat","bathy"
49,-58,-5322.8345
50,-58,-5291.3384
51,-58,-5291.3384
52,-58,-5259.8423
53,-58,-5228.3467
54,-58,-5196.8506
55,-58,-5133.8584
56,-58,-5102.3623
57,-58,-5070.866
58,-58,-5039.37
59,-58,-4913.3857
60,-58,-4881.8896
61,-58,-4787.4014
62,-58,-4724.4097
63,-58,-4598.4253
64,-58,-4566.929
65,-58,-4503.937
66,-58,-4850.3936
67,-58,-4692.9136
68,-58,-4566.929
69,-58,-4503.937
70,-58,-4125.9844
71,-58,-4346.4565
72,-58,-4220.4727
73,-58,-3559.0552
74,-58,-1858.2677
75,-58,-1354.3307
76,-58,-1133.8583
77,-58,-1417.3229
78,-58,-1165.3544
79,-58,-1448.8188
80,-58,-1606.2992
81,-58,-1511.811
82,-58,-2015.748
83,-58,-2645.6692
84,-58,-4094.4883
85,-58,-4409.4487
86,-58,-4598.4253
87,-58,-4598.4253
88,-58,-4598.4253
89,-58,-4598.4253
90,-58,-4535.433
91,-58,-4503.937
92,-58,-4535.433
93,-58,-4503.937
94,-58,-4503.937
95,-58,-4503.937
96,-58,-3968.504
97,-58,-4346.4565
98,-58,-4409.4487
99,-58,-4377.9526
100,-58,-4377.9526
101,-58,-4314.9604
102,-58,-4283.4644
103,-58,-4472.441
104,-58,-4503.937
105,-58,-4503.937
106,-58,-4377.9526
107,-58,-4409.4487
108,-58,-4409.4487
109,-58,-4409.4487
110,-58,-4440.945
111,-58,-4472.441
112,-58,-4503.937
113,-58,-4503.937
114,-58,-4535.433
115,-58,-4535.433
116,-58,-4535.433
117,-58,-4535.433
118,-58,-4566.929
119,-58,-4566.929
120,-58,-4598.4253
121,-58,-4629.9214
122,-58,-4598.4253
123,-58,-4629.9214
124,-58,-4629.9214
125,-58,-4661.4175
126,-58,-4661.4175
127,-58,-4661.4175
128,-58,-4692.9136
129,-58,-4692.9136
130,-58,-4692.9136
131,-58,-4692.9136
132,-58,-4661.4175
133,-58,-4661.4175
134,-58,-4661.4175
135,-58,-4503.937
136,-58,-4566.929
137,-58,-4503.937
138,-58,-4346.4565
139,-58,-4125.9844
140,-58,-4125.9844
141,-58,-4062.9922
142,-58,-4000
143,-58,-3811.0237
144,-58,-3496.063
145,-58,-3496.063
146,-58,-3023.622
147,-58,-3559.0552
148,-58,-2551.1812
149,-58,-3307.0867
150,-58,-2551.1812
151,-58,-3023.622
152,-58,-3496.063
153,-58,-3370.0789
154,-58,-3433.0708
155,-58,-3338.5828
156,-58,-2992.126
157,-58,-4283.4644
158,-58,-3527.559
159,-58,-4000
160,-58,-4031.496
161,-58,-3433.0708
162,-58,-4503.937
163,-58,-4503.937
164,-58,-4503.937
165,-58,-4818.8975
166,-58,-4913.3857
167,-58,-5039.37
168,-58,-5165.3545
169,-58,-5385.8267
170,-58,-5291.3384
171,-58,-5354.3306
172,-58,-5417.3228
173,-58,-5417.3228
174,-58,-5259.8423
175,-58,-4944.882
176,-58,-4976.378
177,-58,-5007.874
178,-58,-4976.378
179,-58,-4944.882
-180,-59,-4787.4014
-179,-59,-4913.3857
-178,-59,-4787.4014
-177,-59,-4472.441
-176,-59,-4535.433
-175,-59,-4503.937
-174,-59,-4535.433
-173,-59,-4503.937
-172,-59,-4283.4644
-171,-59,-4251.9683
-170,-59,-4220.4727
-169,-59,-4220.4727
-168,-59,-4314.9604
-167,-59,-4377.9526
-166,-59,-4125.9844
-165,-59,-3968.504
-164,-59,-4062.9922
-163,-59,-4062.9922
-162,-59,-4031.496
-161,-59,-3968.504
-160,-59,-3653.5432
-159,-59,-3433.0708
-158,-59,-3338.5828
-157,-59,-3370.0789
-156,-59,-3464.567
-155,-59,-3244.0945
-154,-59,-2960.63
-153,-59,-2740.1575
-152,-59,-2834.6458
-151,-59,-2929.1338
-150,-59,-2708.6614
-149,-59,-2866.1418
-148,-59,-3023.622
-147,-59,-3118.1104
-146,-59,-3118.1104
-145,-59,-3023.622
-144,-59,-3590.5513
-143,-59,-3748.0315
-142,-59,-3842.5198
-141,-59,-3874.0159
-140,-59,-3905.5117
-139,-59,-3968.504
-138,-59,-3968.504
-137,-59,-3968.504
-136,-59,-4000
-135,-59,-4125.9844
-134,-59,-4283.4644
-133,-59,-4283.4644
-132,-59,-4283.4644
-131,-59,-4251.9683
-130,-59,-4377.9526
-129,-59,-4503.937
-128,-59,-4283.4644
-127,-59,-4220.4727
-126,-59,-4409.4487
-125,-59,-4472.441
-124,-59,-4535.433
-123,-59,-4661.4175
-122,-59,-4724.4097
-121,-59,-4661.4175
-120,-59,-4755.9053
-119,-59,-4755.9053
-118,-59,-4818.8975
-117,-59,-4913.3857
-116,-59,-4976.378
-115,-59,-5039.37
-114,-59,-5133.8584
-113,-59,-5196.8506
-112,-59,-5196.8506
-111,-59,-5196.8506
-110,-59,-5102.3623
-109,-59,-4944.882
-108,-59,-4944.882
-107,-59,-4692.9136
-106,-59,-5102.3623
-105,-59,-5259.8423
-104,-59,-5007.874
-103,-59,-4881.8896
-102,-59,-4629.9214
-101,-59,-4913.3857
-100,-59,-5007.874
-99,-59,-5007.874
-98,-59,-5007.874
-97,-59,-4944.882
-96,-59,-4440.945
-95,-59,-4692.9136
-94,-59,-4755.9053
-93,-59,-4787.4014
-92,-59,-5007.874
-91,-59,-5007.874
-90,-59,-5007.874
-89,-59,-5039.37
-88,-59,-5039.37
-87,-59,-5070.866
-86,-59,-5102.3623
-85,-59,-5196.8506
-84,-59,-5165.3545
-83,-59,-5165.3545
-82,-59,-5196.8506
-81,-59,-5070.866
-80,-59,-5070.866
-79,-59,-5007.874
-78,-59,-5007.874
-77,-59,-4881.8896
-76,-59,-4787.4014
-75,-59,-4503.937
-74,-59,-4566.929
-73,-59,-4472.441
-72,-59,-4220.4727
-71,-59,-4535.433
-70,-59,-2519.685
-69,-59,-3653.5432
-68,-59,-3527.559
-67,-59,-3464.567
-66,-59,-3370.0789
-65,-59,-3496.063
-64,-59,-4000
-63,-59,-4000
-62,-59,-4031.496
-61,-59,-4000
-60,-59,-2551.1812
-59,-59,-3905.5117
-58,-59,-3496.063
-57,-59,-3590.5513
-56,-59,-3622.0474
-55,-59,-3716.5354
-54,-59,-3622.0474
-53,-59,-3496.063
-52,-59,-3023.622
-51,-59,-2488.189
-50,-59,-3968.504
-49,-59,-3968.504
-48,-59,-4535.433
-47,-59,-2929.1338
-46,-59,-2519.685
-45,-59,-2425.1968
-44,-59,-3653.5432
-43,-59,-3779.5276
-42,-59,-4125.9844
-41,-59,-2330.7087
-40,-59,-1889.7638
-39,-59,-2803.1497
-38,-59,-2866.1418
-37,-59,-2551.1812
-36,-59,-1858.2677
-35,-59,-2299.2126
-34,-59,-2551.1812
-33,-59,-3527.559
-32,-59,-2078.7402
-31,-59,-2992.126
-30,-59,-3401.5747
-29,-59,-2362.2048
-28,-59,-1637.7953
-27,-59,-2047.2441
-26,-59,-2992.126
-25,-59,-5448.819
-24,-59,-5354.3306
-23,-59,-4535.433
-22,-59,-4094.4883
-21,-59,-4503.937
-20,-59,-3622.0474
-19,-59,-4062.9922
-18,-59,-3307.0867
-17,-59,-2393.7007
-16,-59,-3055.1182
-15,-59,-4062.9922
-14,-59,-4503.937
-13,-59,-4094.4883
-12,-59,-4157.4805
-11,-59,-4535.433
-10,-59,-4409.4487
-9,-59,-5039.37
-8,-59,-4976.378
-7,-59,-5007.874
-6,-59,-5007.874
-5,-59,-5165.3545
-4,-59,-4787.4014
-3,-59,-4976.378
-2,-59,-5165.3545
-1,-59,-5196.8506
0,-59,-5007.874
1,-59,-5007.874
2,-59,-5007.874
3,-59,-5165.3545
4,-59,-5007.874
5,-59,-5102.3623
6,-59,-5102.3623
7,-59,-5007.874
8,-59,-5196.8506
9,-59,-4976.378
10,-59,-5165.3545
11,-59,-5480.315
12,-59,-5196.8506
13,-59,-5007.874
14,-59,-5448.819
15,-59,-5039.37
16,-59,-5007.874
17,-59,-5007.874
18,-59,-5007.874
19,-59,-4629.9214
20,-59,-5102.3623
21,-59,-5259.8423
22,-59,-5291.3384
23,-59,-5228.3467
24,-59,-5291.3384
25,-59,-5291.3384
26,-59,-5291.3384
27,-59,-5291.3384
28,-59,-5291.3384
29,-59,-5291.3384
30,-59,-5228.3467
31,-59,-5291.3384
32,-59,-5291.3384
33,-59,-5291.3384
34,-59,-5291.3384
35,-59,-5291.3384
36,-59,-5291.3384
37,-59,-5291.3384
38,-59,-5322.8345
39,-59,-5291.3384
40,-59,-5322.8345
41,-59,-5322.8345
42,-59,-5322.8345
43,-59,-5322.8345
44,-59,-5322.8345
45,-59,-5291.3384
46,-59,-5322.8345
47,-59,-5291.3384
48,-59,-5291.3384
49,-59,-5291.3384
50,-59,-5291.3384
51,-59,-5259.8423
52,-59,-5228.3467
53,-59,-5196.8506
54,-59,-5165.3545
55,-59,-5102.3623
56,-59,-5070.866
57,-59,-5007.874
58,-59,-4976.378
59,-59,-4881.8896
60,-59,-4818.8975
61,-59,-4787.4014
62,-59,-4818.8975
63,-59,-4535.433
64,-59,-4503.937
65,-59,-4251.9683
66,-59,-4598.4253
67,-59,-4535.433
68,-59,-4409.4487
69,-59,-4283.4644
70,-59,-4000
71,-59,-4283.4644
72,-59,-4031.496
73,-59,-2110.2363
74,-59,-1669.2914
75,-59,-1322.8346
76,-59,-1228.3464
77,-59,-1259.8425
78,-59,-1511.811
79,-59,-1952.7559
80,-59,-1984.252
81,-59,-1543.3071
82,-59,-1480.315
83,-59,-1480.315
84,-59,-1889.7638
85,-59,-4251.9683
86,-59,-4472.441
87,-59,-4598.4253
88,-59,-4566.929
89,-59,-4535.433
90,-59,-4472.441
91,-59,-4409.4487
92,-59,-4440.945
93,-59,-4440.945
94,-59,-4409.4487
95,-59,-4440.945
96,-59,-4440.945
97,-59,-4472.441
98,-59,-4503.937
99,-59,-4503.937
100,-59,-4220.4727
101,-59,-4283.4644
102,-59,-4440.945
103,-59,-4472.441
104,-59,-4440.945
105,-59,-4503.937
106,-59,-4472.441
107,-59,-4503.937
108,-59,-4409.4487
109,-59,-4377.9526
110,-59,-4377.9526
111,-59,-4440.945
112,-59,-4472.441
113,-59,-4472.441
114,-59,-4503.937
115,-59,-4503.937
116,-59,-4503.937
117,-59,-4503.937
118,-59,-4503.937
119,-59,-4503.937
120,-59,-4535.433
121,-59,-4535.433
122,-59,-4535.433
123,-59,-4535.433
124,-59,-4566.929
125,-59,-4598.4253
126,-59,-4598.4253
127,-59,-4629.9214
128,-59,-4661.4175
129,-59,-4661.4175
130,-59,-4661.4175
131,-59,-4661.4175
132,-59,-4661.4175
133,-59,-4661.4175
134,-59,-4629.9214
135,-59,-4598.4253
136,-59,-4598.4253
137,-59,-4535.433
138,-59,-4503.937
139,-59,-4314.9604
140,-59,-4000
141,-59,-4440.945
142,-59,-4283.4644
143,-59,-4000
144,-59,-4031.496
145,-59,-4031.496
146,-59,-3496.063
147,-59,-3086.6143
148,-59,-2992.126
149,-59,-3023.622
150,-59,-2992.126
151,-59,-2771.6536
152,-59,-2614.1733
153,-59,-3527.559
154,-59,-3086.6143
155,-59,-3055.1182
156,-59,-2992.126
157,-59,-2929.1338
158,-59,-2834.6458
159,-59,-3937.0078
160,-59,-3874.0159
161,-59,-4000
162,-59,-3590.5513
163,-59,-4409.4487
164,-59,-4535.433
165,-59,-4157.4805
166,-59,-4598.4253
167,-59,-4818.8975
168,-59,-5007.874
169,-59,-5007.874
170,-59,-5070.866
171,-59,-5259.8423
172,-59,-5291.3384
173,-59,-5291.3384
174,-59,-5259.8423
175,-59,-4787.4014
176,-59,-4818.8975
177,-59,-4850.3936
178,-59,-4787.4014
179,-59,-4692.9136
-180,-60,-4472.441
-179,-60,-4346.4565
-178,-60,-4283.4644
-177,-60,-4220.4727
-176,-60,-4472.441
-175,-60,-4125.9844
-174,-60,-4000
-173,-60,-4031.496
-172,-60,-4094.4883
-171,-60,-4000
-170,-60,-4000
-169,-60,-4031.496
-168,-60,-3905.5117
-167,-60,-3968.504
-166,-60,-4503.937
-165,-60,-4062.9922
-164,-60,-3937.0078
-163,-60,-3653.5432
-162,-60,-3748.0315
-161,-60,-4031.496
-160,-60,-3496.063
-159,-60,-3181.1023
-158,-60,-3086.6143
-157,-60,-3149.6062
-156,-60,-3212.5984
-155,-60,-3023.622
-154,-60,-2677.1653
-153,-60,-2488.189
-152,-60,-2929.1338
-151,-60,-3055.1182
-150,-60,-3212.5984
-149,-60,-2992.126
-148,-60,-3118.1104
-147,-60,-3181.1023
-146,-60,-3496.063
-145,-60,-3622.0474
-144,-60,-3968.504
-143,-60,-4000
-142,-60,-4000
-141,-60,-4000
-140,-60,-4000
-139,-60,-4157.4805
-138,-60,-4094.4883
-137,-60,-4157.4805
-136,-60,-4157.4805
-135,-60,-4409.4487
-134,-60,-4503.937
-133,-60,-4503.937
-132,-60,-4503.937
-131,-60,-3905.5117
-130,-60,-3401.5747
-129,-60,-4377.9526
-128,-60,-4535.433
-127,-60,-5039.37
-126,-60,-5133.8584
-125,-60,-4629.9214
-124,-60,-5007.874
-123,-60,-5039.37
-122,-60,-5007.874
-121,-60,-5007.874
-120,-60,-5007.874
-119,-60,-4944.882
-118,-60,-4850.3936
-117,-60,-4976.378
-116,-60,-5007.874
-115,-60,-5039.37
-114,-60,-5133.8584
-113,-60,-5196.8506
-112,-60,-5259.8423
-111,-60,-5259.8423
-110,-60,-5228.3467
-109,-60,-5133.8584
-108,-60,-5007.874
-107,-60,-5007.874
-106,-60,-5007.874
-105,-60,-4976.378
-104,-60,-5007.874
-103,-60,-5039.37
-102,-60,-5102.3623
-101,-60,-5007.874
-100,-60,-5007.874
-99,-60,-5007.874
-98,-60,-5007.874
-97,-60,-5039.37
-96,-60,-5007.874
-95,-60,-5007.874
-94,-60,-5039.37
-93,-60,-5070.866
-92,-60,-5070.866
-91,-60,-5039.37
-90,-60,-5039.37
-89,-60,-5039.37
-88,-60,-4913.3857
-87,-60,-4787.4014
-86,-60,-4724.4097
-85,-60,-4755.9053
-84,-60,-4818.8975
-83,-60,-4944.882
-82,-60,-4944.882
-81,-60,-4976.378
-80,-60,-5007.874
-79,-60,-4944.882
-78,-60,-4913.3857
-77,-60,-4913.3857
-76,-60,-4566.929
-75,-60,-4377.9526
-74,-60,-4188.9766
-73,-60,-4440.945
-72,-60,-4220.4727
-71,-60,-4377.9526
-70,-60,-4251.9683
-69,-60,-4346.4565
-68,-60,-3275.5906
-67,-60,-2677.1653
-66,-60,-3527.559
-65,-60,-3464.567
-64,-60,-3811.0237
-63,-60,-3811.0237
-62,-60,-3622.0474
-61,-60,-3811.0237
-60,-60,-4220.4727
-59,-60,-3874.0159
-58,-60,-3685.0393
-57,-60,-3874.0159
-56,-60,-3527.559
-55,-60,-3149.6062
-54,-60,-2519.685
-53,-60,-755.9055
-52,-60,-2519.685
-51,-60,-3212.5984
-50,-60,-1889.7638
-49,-60,-1763.7795
-48,-60,-661.4173
-47,-60,-629.92126
-46,-60,NA
-45,-60,-503.937
-44,-60,-1984.252
-43,-60,-2551.1812
-42,-60,-1921.2599
-41,-60,-1543.3071
-40,-60,-1480.315
-39,-60,-2960.63
-38,-60,-2047.2441
-37,-60,-1196.8503
-36,-60,-3086.6143
-35,-60,-3590.5513
-34,-60,-2456.6929
-33,-60,-2299.2126
-32,-60,-2204.7244
-31,-60,-1984.252
-30,-60,-2015.748
-29,-60,-2708.6614
-28,-60,-2078.7402
-27,-60,-4724.4097
-26,-60,-6015.748
-25,-60,-4220.4727
-24,-60,-3779.5276
-23,-60,-4094.4883
-22,-60,-3748.0315
-21,-60,-3118.1104
-20,-60,-3149.6062
-19,-60,-2582.6772
-18,-60,-2929.1338
-17,-60,-3842.5198
-16,-60,-3937.0078
-15,-60,-4062.9922
-14,-60,-4535.433
-13,-60,-4629.9214
-12,-60,-4598.4253
-11,-60,-4629.9214
-10,-60,-4944.882
-9,-60,-4598.4253
-8,-60,-5039.37
-7,-60,-5007.874
-6,-60,-5007.874
-5,-60,-5007.874
-4,-60,-5007.874
-3,-60,-5007.874
-2,-60,-5039.37
-1,-60,-5133.8584
0,-60,-5070.866
1,-60,-5070.866
2,-60,-5165.3545
3,-60,-5102.3623
4,-60,-5070.866
5,-60,-5007.874
6,-60,-5102.3623
7,-60,-5165.3545
8,-60,-5102.3623
9,-60,-5007.874
10,-60,-5007.874
11,-60,-5007.874
12,-60,-5007.874
13,-60,-4976.378
14,-60,-5007.874
15,-60,-4976.378
16,-60,-4976.378
17,-60,-5070.866
18,-60,-5007.874
19,-60,-5228.3467
20,-60,-5259.8423
21,-60,-5259.8423
22,-60,-5259.8423
23,-60,-5196.8506
24,-60,-5070.866
25,-60,-5228.3467
26,-60,-5259.8423
27,-60,-5259.8423
28,-60,-5228.3467
29,-60,-5196.8506
30,-60,-5196.8506
31,-60,-5228.3467
32,-60,-5196.8506
33,-60,-5228.3467
34,-60,-5228.3467
35,-60,-5228.3467
36,-60,-5259.8423
37,-60,-5259.8423
38,-60,-5291.3384
39,-60,-5291.3384
40,-60,-5291.3384
41,-60,-5291.3384
42,-60,-5259.8423
43,-60,-5291.3384
44,-60,-5259.8423
45,-60,-5259.8423
46,-60,-5259.8423
47,-60,-5259.8423
48,-60,-5259.8423
49,-60,-5259.8423
50,-60,-5259.8423
51,-60,-5228.3467
52,-60,-5196.8506
53,-60,-5165.3545
54,-60,-5133.8584
55,-60,-5102.3623
56,-60,-5007.874
57,-60,-4913.3857
58,-60,-4913.3857
59,-60,-4818.8975
60,-60,-4724.4097
61,-60,-4755.9053
62,-60,-4692.9136
63,-60,-4661.4175
64,-60,-4535.433
65,-60,-4566.929
66,-60,-4503.937
67,-60,-4503.937
68,-60,-4346.4565
69,-60,-4062.9922
70,-60,-4094.4883
71,-60,-4220.4727
72,-60,-3905.5117
73,-60,-3590.5513
74,-60,-3338.5828
75,-60,-2425.1968
76,-60,-2992.126
77,-60,-3118.1104
78,-60,-2992.126
79,-60,-2456.6929
80,-60,-1952.7559
81,-60,-1763.7795
82,-60,-1511.811
83,-60,-1448.8188
84,-60,-2330.7087
85,-60,-3433.0708
86,-60,-4062.9922
87,-60,-4283.4644
88,-60,-4346.4565
89,-60,-4346.4565
90,-60,-4314.9604
91,-60,-4314.9604
92,-60,-4283.4644
93,-60,-4314.9604
94,-60,-4346.4565
95,-60,-4409.4487
96,-60,-4409.4487
97,-60,-4409.4487
98,-60,-4440.945
99,-60,-4377.9526
100,-60,-4314.9604
101,-60,-4314.9604
102,-60,-4314.9604
103,-60,-4157.4805
104,-60,-4440.945
105,-60,-4377.9526
106,-60,-4377.9526
107,-60,-4377.9526
108,-60,-4346.4565
109,-60,-4314.9604
110,-60,-4283.4644
111,-60,-4283.4644
112,-60,-4314.9604
113,-60,-4377.9526
114,-60,-4409.4487
115,-60,-4440.945
116,-60,-4440.945
117,-60,-4409.4487
118,-60,-4409.4487
119,-60,-4377.9526
120,-60,-4377.9526
121,-60,-4409.4487
122,-60,-4409.4487
123,-60,-4440.945
124,-60,-4472.441
125,-60,-4503.937
126,-60,-4535.433
127,-60,-4566.929
128,-60,-4598.4253
129,-60,-4598.4253
130,-60,-4629.9214
131,-60,-4629.9214
132,-60,-4629.9214
133,-60,-4629.9214
134,-60,-4598.4253
135,-60,-4535.433
136,-60,-4503.937
137,-60,-4472.441
138,-60,-4440.945
139,-60,-4409.4487
140,-60,-4000
141,-60,-4314.9604
142,-60,-4283.4644
143,-60,-4000
144,-60,-4031.496
145,-60,-4000
146,-60,-3811.0237
147,-60,-2488.189
148,-60,-3496.063
149,-60,-3527.559
150,-60,-2992.126
151,-60,-2519.685
152,-60,-2551.1812
153,-60,-2708.6614
154,-60,-3401.5747
155,-60,-2992.126
156,-60,-2960.63
157,-60,-2834.6458
158,-60,-2992.126
159,-60,-2740.1575
160,-60,-3275.5906
161,-60,-3055.1182
162,-60,-3496.063
163,-60,-3496.063
164,-60,-3527.559
165,-60,-4409.4487
166,-60,-4346.4565
167,-60,-4503.937
168,-60,-4503.937
169,-60,-4598.4253
170,-60,-4566.929
171,-60,-5007.874
172,-60,-5007.874
173,-60,-5007.874
174,-60,-4346.4565
175,-60,-4503.937
176,-60,-4220.4727
177,-60,-4881.8896
178,-60,-5102.3623
179,-60,-4409.4487
-180,-61,-4535.433
-179,-61,-4188.9766
-178,-61,-4000
-177,-61,-4031.496
-176,-61,-4094.4883
-175,-61,-4000
-174,-61,-3464.567
-173,-61,-3779.5276
-172,-61,-3748.0315
-171,-61,-3527.559
-170,-61,-3622.0474
-169,-61,-3527.559
-168,-61,-3401.5747
-167,-61,-3653.5432
-166,-61,-3653.5432
-165,-61,-3527.559
-164,-61,-3086.6143
-163,-61,-3811.0237
-162,-61,-3496.063
-161,-61,-3496.063
-160,-61,-2960.63
-159,-61,-2992.126
-158,-61,-2992.126
-157,-61,-2992.126
-156,-61,-2960.63
-155,-61,-2740.1575
-154,-61,-2488.189
-153,-61,-3023.622
-152,-61,-3023.622
-151,-61,-3118.1104
-150,-61,-3433.0708
-149,-61,-3307.0867
-148,-61,-3496.063
-147,-61,-3559.0552
-146,-61,-3716.5354
-145,-61,-4000
-144,-61,-4314.9604
-143,-61,-4000
-142,-61,-4000
-141,-61,-4000
-140,-61,-4062.9922
-139,-61,-4031.496
-138,-61,-4472.441
-137,-61,-4472.441
-136,-61,-4503.937
-135,-61,-4503.937
-134,-61,-4503.937
-133,-61,-4503.937
-132,-61,-4503.937
-131,-61,-4503.937
-130,-61,-4503.937
-129,-61,-4661.4175
-128,-61,-4472.441
-127,-61,-5070.866
-126,-61,-5196.8506
-125,-61,-5165.3545
-124,-61,-5070.866
-123,-61,-5070.866
-122,-61,-5039.37
-121,-61,-5007.874
-120,-61,-5007.874
-119,-61,-5007.874
-118,-61,-5007.874
-117,-61,-5007.874
-116,-61,-5259.8423
-115,-61,-5165.3545
-114,-61,-5165.3545
-113,-61,-5165.3545
-112,-61,-5322.8345
-111,-61,-5322.8345
-110,-61,-5322.8345
-109,-61,-5165.3545
-108,-61,-5196.8506
-107,-61,-5102.3623
-106,-61,-5007.874
-105,-61,-5007.874
-104,-61,-5007.874
-103,-61,-5007.874
-102,-61,-5007.874
-101,-61,-5007.874
-100,-61,-5007.874
-99,-61,-5007.874
-98,-61,-5007.874
-97,-61,-5133.8584
-96,-61,-5007.874
-95,-61,-5007.874
-94,-61,-5039.37
-93,-61,-5039.37
-92,-61,-5039.37
-91,-61,-5007.874
-90,-61,-4976.378
-89,-61,-4881.8896
-88,-61,-4661.4175
-87,-61,-4724.4097
-86,-61,-4629.9214
-85,-61,-4535.433
-84,-61,-4566.929
-83,-61,-4661.4175
-82,-61,-4755.9053
-81,-61,-4787.4014
-80,-61,-4787.4014
-79,-61,-4755.9053
-78,-61,-4724.4097
-77,-61,-4724.4097
-76,-61,-4503.937
-75,-61,-4566.929
-74,-61,-4535.433
-73,-61,-4377.9526
-72,-61,-4283.4644
-71,-61,-4157.4805
-70,-61,-4125.9844
-69,-61,-4188.9766
-68,-61,-3748.0315
-67,-61,-4283.4644
-66,-61,-4251.9683
-65,-61,-3496.063
-64,-61,-3401.5747
-63,-61,-3401.5747
-62,-61,-3905.5117
-61,-61,-4314.9604
-60,-61,-2929.1338
-59,-61,-881.8898
-58,-61,-503.937
-57,-61,-472.44095
-56,-61,-251.9685
-55,-61,-1574.8031
-54,-61,-629.92126
-53,-61,-472.44095
-52,-61,-1732.2834
-51,-61,-3181.1023
-50,-61,-3149.6062
-49,-61,-3055.1182
-48,-61,-2078.7402
-47,-61,-314.96063
-46,-61,-283.46457
-45,-61,-377.95276
-44,-61,-503.937
-43,-61,-787.40155
-42,-61,-1102.3622
-41,-61,-3433.0708
-40,-61,-3023.622
-39,-61,-3023.622
-38,-61,-3464.567
-37,-61,-3055.1182
-36,-61,-3905.5117
-35,-61,-3244.0945
-34,-61,-3275.5906
-33,-61,-3559.0552
-32,-61,-3622.0474
-31,-61,-4629.9214
-30,-61,-3622.0474
-29,-61,-4157.4805
-28,-61,-4094.4883
-27,-61,-4881.8896
-26,-61,-4220.4727
-25,-61,-4314.9604
-24,-61,-4598.4253
-23,-61,-4503.937
-22,-61,-4000
-21,-61,-4755.9053
-20,-61,-4409.4487
-19,-61,-4535.433
-18,-61,-4188.9766
-17,-61,-4881.8896
-16,-61,-5070.866
-15,-61,-4566.929
-14,-61,-4755.9053
-13,-61,-4629.9214
-12,-61,-4566.929
-11,-61,-4913.3857
-10,-61,-5165.3545
-9,-61,-5007.874
-8,-61,-3905.5117
-7,-61,-5039.37
-6,-61,-5007.874
-5,-61,-5007.874
-4,-61,-5039.37
-3,-61,-5102.3623
-2,-61,-5102.3623
-1,-61,-5133.8584
0,-61,-5070.866
1,-61,-5291.3384
2,-61,-5196.8506
3,-61,-5133.8584
4,-61,-5133.8584
5,-61,-5039.37
6,-61,-5007.874
7,-61,-5228.3467
8,-61,-5133.8584
9,-61,-5511.811
10,-61,-5133.8584
11,-61,-4913.3857
12,-61,-4598.4253
13,-61,-4818.8975
14,-61,-4944.882
15,-61,-5039.37
16,-61,-4976.378
17,-61,-5070.866
18,-61,-5165.3545
19,-61,-5196.8506
20,-61,-5196.8506
21,-61,-5196.8506
22,-61,-5196.8506
23,-61,-5165.3545
24,-61,-5196.8506
25,-61,-5196.8506
26,-61,-5196.8506
27,-61,-5228.3467
28,-61,-5228.3467
29,-61,-5196.8506
30,-61,-5196.8506
31,-61,-5196.8506
32,-61,-5196.8506
33,-61,-5165.3545
34,-61,-5165.3545
35,-61,-5165.3545
36,-61,-5196.8506
37,-61,-5196.8506
38,-61,-5228.3467
39,-61,-5228.3467
40,-61,-5228.3467
41,-61,-5228.3467
42,-61,-5196.8506
43,-61,-5165.3545
44,-61,-5133.8584
45,-61,-5133.8584
46,-61,-5133.8584
47,-61,-5133.8584
48,-61,-5165.3545
49,-61,-5196.8506
50,-61,-5196.8506
51,-61,-5196.8506
52,-61,-5165.3545
53,-61,-5133.8584
54,-61,-5070.866
55,-61,-5007.874
56,-61,-4913.3857
57,-61,-4598.4253
58,-61,-4692.9136
59,-61,-4724.4097
60,-61,-4818.8975
61,-61,-4535.433
62,-61,-4535.433
63,-61,-4472.441
64,-61,-4440.945
65,-61,-4440.945
66,-61,-4409.4487
67,-61,-4346.4565
68,-61,-4314.9604
69,-61,-4157.4805
70,-61,-4125.9844
71,-61,-4125.9844
72,-61,-4062.9922
73,-61,-3968.504
74,-61,-4000
75,-61,-3874.0159
76,-61,-3590.5513
77,-61,-3496.063
78,-61,-3023.622
79,-61,-2708.6614
80,-61,-2299.2126
81,-61,-2015.748
82,-61,-2047.2441
83,-61,-2519.685
84,-61,-2992.126
85,-61,-3527.559
86,-61,-3559.0552
87,-61,-3842.5198
88,-61,-4000
89,-61,-4031.496
90,-61,-4031.496
91,-61,-4094.4883
92,-61,-4094.4883
93,-61,-4094.4883
94,-61,-4094.4883
95,-61,-4062.9922
96,-61,-4094.4883
97,-61,-4188.9766
98,-61,-4251.9683
99,-61,-4314.9604
100,-61,-4409.4487
101,-61,-4377.9526
102,-61,-4062.9922
103,-61,-4409.4487
104,-61,-4377.9526
105,-61,-4314.9604
106,-61,-4314.9604
107,-61,-4346.4565
108,-61,-4283.4644
109,-61,-4220.4727
110,-61,-4125.9844
111,-61,-4157.4805
112,-61,-4188.9766
113,-61,-4251.9683
114,-61,-4283.4644
115,-61,-4314.9604
116,-61,-4283.4644
117,-61,-4283.4644
118,-61,-4251.9683
119,-61,-4251.9683
120,-61,-4220.4727
121,-61,-4220.4727
122,-61,-4251.9683
123,-61,-4314.9604
124,-61,-4346.4565
125,-61,-4377.9526
126,-61,-4409.4487
127,-61,-4440.945
128,-61,-4472.441
129,-61,-4503.937
130,-61,-4535.433
131,-61,-4503.937
132,-61,-4535.433
