"x","y","sst","chlo","a","b","phyto_max"
102.5,-12.5,27.3549144603588,0.119524707433128,-3.24735738308078,-1.03315505916227,-7.9
107.5,-12.5,27.5661888458111,0.134429864326132,-3.10084927829647,-1.02441652971109,-7.9
112.5,-12.5,27.9322961330414,0.156789914480453,-2.9292891509616,-1.01440403404116,-7.8
117.5,-12.5,28.3844987505958,0.15514353505291,-2.94300507310052,-1.01525232095904,-7.8
122.5,-12.5,28.7947393644424,0.219962466931217,-2.5087818956141,-0.988132324299817,-7.7
127.5,-12.5,28.9933010937875,0.435764968779296,-1.71109800803647,-0.934938667275121,-7.3
132.5,-12.5,28.5262946446737,0.38648013117284,-1.83698066588085,-0.943584876403168,-7.4
137.5,-12.5,28.3448131773207,0.383799437830688,-1.84710868268151,-0.944308722084881,-7.4
142.5,-12.5,28.0345075289409,0.435096842586231,-1.71333554070511,-0.93510122713753,-7.3
147.5,-12.5,27.4563956086354,0.112707741123146,-3.31896277036797,-1.03735392390312,-7.9
152.5,-12.5,27.8449489352347,0.0995691650702426,-3.46647418758062,-1.04584864176912,-7.9
157.5,-12.5,28.4111335845221,0.104090707671958,-3.41419159839954,-1.04286222643182,-7.9
162.5,-12.5,28.5370718869296,0.0924814789762706,-3.53912985288589,-1.04967515263729,-8
167.5,-12.5,28.7679206348601,0.0787344136466916,-3.72087400213911,-1.05972032228102,-8
172.5,-12.5,28.847848060396,0.0629031957304527,-3.95987922734268,-1.07237431144148,-8
177.5,-12.5,28.9432508256701,0.0593215856481481,-4.01949936306951,-1.07542413132123,-8
-177.5,-17.5,27.3714609243931,0.0811783741321001,-3.68701580054847,-1.05787544210008,-8
-172.5,-17.5,27.5329500595729,0.0618158274198313,-3.97773384992978,-1.07329233181602,-8
-167.5,-17.5,27.4950984773182,0.0404953207671958,-4.38825566300687,-1.09353828921655,-8.1
-162.5,-17.5,27.5302511303513,0.0344460358796296,-4.52858633584371,-1.09983464445066,-8.1
-157.5,-17.5,27.5859794162569,0.0376183697089947,-4.45318010113445,-1.09649157723043,-8.1
-152.5,-17.5,27.3976655850908,0.0472451533564815,-4.24684239452569,-1.08688051823947,-8.1
-147.5,-17.5,27.3560884452161,0.0485979550070985,-4.22011029316076,-1.08558903470411,-8.1
-142.5,-17.5,27.2732698831803,0.0499121038105413,-4.18847181721527,-1.08381500772953,-8
-137.5,-17.5,27.1225099602131,0.0544666806958474,-4.10427481605528,-1.07968199185725,-8
-132.5,-17.5,26.7487675242954,0.0589200102880658,-4.02633269195567,-1.07577080731334,-8
-127.5,-17.5,26.3124672200945,0.0630840406378601,-3.95692990095196,-1.0722222870289,-8
-122.5,-17.5,25.8014641055355,0.0656458654835391,-3.91574876810944,-1.07008844006581,-8
-117.5,-17.5,25.1977777463419,0.0682988361625514,-3.87423239476759,-1.067916491628,-8
-112.5,-17.5,24.5247170377661,0.071242058899177,-3.82943803877986,-1.06555023587493,-8
-107.5,-17.5,23.7788532910524,0.0751681455761317,-3.77161651623685,-1.06246166747695,-8
-102.5,-17.5,22.9925389625408,0.0840120724022634,-3.64863916572645,-1.05576945157528,-8
-97.5,-17.5,22.2182253184142,0.0956232317386831,-3.51351745888752,-1.04851235183891,-7.9
-92.5,-17.5,21.4546849180151,0.113398726851852,-3.31156094096411,-1.0369221300131,-7.9
-87.5,-17.5,20.7437441243066,0.140667261445473,-3.04319234298158,-1.02092470562351,-7.9
-82.5,-17.5,20.1005940861172,0.187773003472222,-2.69025783961279,-0.999363103310084,-7.8
-77.5,-17.5,19.7369531722296,0.439616624005412,-1.69826431976763,-0.934005650068997,-7.3
-72.5,-17.5,20.1118074417114,0.742433487384151,-1.14812176221069,-0.89406268727245,-6.9
-67.5,-17.5,NA,NA,NA,NA,NA
-62.5,-17.5,NA,NA,NA,NA,NA
-57.5,-17.5,NA,NA,NA,NA,NA
-52.5,-17.5,NA,NA,NA,NA,NA
-47.5,-17.5,NA,NA,NA,NA,NA
-42.5,-17.5,NA,NA,NA,NA,NA
-37.5,-17.5,26.6265828238593,0.0892759344993141,-3.57970539731526,-1.051947634403,-8
-32.5,-17.5,26.3453414599101,0.0507024659207819,-4.1735093438333,-1.08308773458388,-8
-27.5,-17.5,25.6676487286886,0.0410586580504115,-4.37589397306651,-1.09296839336143,-8.1
-22.5,-17.5,24.9055800420267,0.0420918531378601,-4.35350361095137,-1.09193011742753,-8.1
-17.5,-17.5,24.1092234081692,0.0504370016718107,-4.17851774381241,-1.08333152696901,-8
-12.5,-17.5,23.2969435126693,0.0675161072530864,-3.88636582151741,-1.06855338285325,-8
-7.5,-17.5,22.5440244856335,0.0942325727513227,-3.51738784016516,-1.04845061049046,-8
-2.5,-17.5,21.8925360026183,0.131922067901235,-3.12460851167857,-1.02584685353416,-7.9
2.5,-17.5,21.349909012406,0.225883262602881,-2.47202956735676,-0.985715937163884,-7.7
7.5,-17.5,20.5696316365843,0.964012752717364,-0.943864632750626,-0.878820535345692,-6.6
12.5,-17.5,19.5066017922901,3.02479846936649,-0.148892091342641,-0.81515687068647,-5.5
17.5,-17.5,NA,NA,NA,NA,NA
22.5,-17.5,NA,NA,NA,NA,NA
27.5,-17.5,NA,NA,NA,NA,NA
32.5,-17.5,NA,NA,NA,NA,NA
37.5,-17.5,27.134497994643,0.140631721866097,-3.04351524441319,-1.0209443427694,-7.9
42.5,-17.5,27.6304239383642,0.231897244465936,-2.43551952560347,-0.983304820586561,-7.7
47.5,-17.5,26.9181444803874,0.254189485085397,-2.3471391658849,-0.977954866730718,-7.6
52.5,-17.5,26.4627963364125,0.0790180121527778,-3.71690783891874,-1.05950485661597,-8
57.5,-17.5,26.2303911705812,0.0844133029513889,-3.64327911754969,-1.05547406289378,-8
62.5,-17.5,25.956111879702,0.0773945634002058,-3.73974745606555,-1.06074327870677,-8
67.5,-17.5,25.8070896007397,0.0735684638631687,-3.79491916748273,-1.06371095952158,-8
72.5,-17.5,25.6451050599416,0.0722715084876543,-3.81406924498336,-1.06473302053462,-8
77.5,-17.5,25.4472503644449,0.0709456500771605,-3.83389134241989,-1.06578652617763,-8
82.5,-17.5,25.2977201832666,0.0690592206790124,-3.86253556133906,-1.06730087144577,-8
87.5,-17.5,25.1835548065327,0.0694884259259259,-3.85597187564224,-1.06695471177899,-8
92.5,-17.5,25.0662656695755,0.0706612493569959,-3.83817621378639,-1.06601366307252,-8
97.5,-17.5,25.0586556752523,0.0776622299382716,-3.73595900884187,-1.0605382559426,-8
102.5,-17.5,25.2878774872533,0.0907220936213992,-3.56127352508276,-1.05091741279818,-8
107.5,-17.5,25.7433489852482,0.10436316872428,-3.41109408958686,-1.0426844455591,-7.9
112.5,-17.5,26.5942836579823,0.124931216931217,-3.19270126424206,-1.02991794130181,-7.9
117.5,-17.5,27.7610448990745,0.187358057950192,-2.69324220320084,-0.999553840731708,-7.8
122.5,-17.5,28.3470479445024,0.369421175625632,-1.90260178348858,-0.948262158860404,-7.4
127.5,-17.5,NA,NA,NA,NA,NA
132.5,-17.5,NA,NA,NA,NA,NA
137.5,-17.5,28.3367184956869,0.400894675925926,-1.78364513124234,-0.939761415184729,-7.4
142.5,-17.5,28.346719678243,0.497771412037037,-1.56749486699714,-0.924805341145443,-7.2
147.5,-17.5,26.8118731975556,0.133037847222222,-3.11399532377294,-1.02520855481743,-7.9
152.5,-17.5,26.5994513811889,0.0974026491769547,-3.49213418069046,-1.04730435526873,-7.9
157.5,-17.5,26.6126136144003,0.0854899305555556,-3.62898454073679,-1.05468481808138,-8
162.5,-17.5,26.8187849776914,0.102179415684624,-3.43608737958685,-1.04411623145132,-7.9
167.5,-17.5,27.0746680881666,0.101121192113851,-3.44833818951569,-1.04481578164628,-7.9
172.5,-17.5,27.177270638709,0.0772442980664488,-3.74187823717324,-1.06085852252028,-8
177.5,-17.5,27.2195110003154,0.0825365451388889,-3.66850689988996,-1.0568616928693,-8
-177.5,-22.5,24.6953193832846,0.0903249530297156,-3.56631427530511,-1.05119950276663,-8
-172.5,-22.5,24.7103798080893,0.0775331563180828,-3.73778473342749,-1.06063708005214,-8
-167.5,-22.5,24.8657791950085,0.0564967046039095,-4.06824064721744,-1.07788371095807,-8
-162.5,-22.5,24.9448671676495,0.0424132908950617,-4.34661031255253,-1.09160891201478,-8.1
-157.5,-22.5,24.9529678419525,0.0366800789760349,-4.47504337648925,-1.09747068432891,-8.1
-152.5,-22.5,25.1089980948205,0.0371335564115895,-4.46443249518607,-1.09699648199922,-8.1
-147.5,-22.5,25.1957856223697,0.0377693734506235,-4.44969439888417,-1.09633474862802,-8.1
-142.5,-22.5,25.214231536502,0.0342150793650794,-4.53424736645015,-1.10008171898761,-8.1
-137.5,-22.5,25.1648191074531,0.032813548900463,-4.56913738428409,-1.10159213138291,-8.1
-132.5,-22.5,25.1517477943784,0.0318418981481481,-4.59389041323647,-1.10265061788741,-8.1
-127.5,-22.5,24.9908678249077,0.0304933770576132,-4.62906001963328,-1.10413543945328,-8.1
-122.5,-22.5,24.7581684218513,0.0295292888374486,-4.6548194947514,-1.10520846945826,-8.1
-117.5,-22.5,24.4197724289365,0.029396283436214,-4.65841540186452,-1.10535726943303,-8.1
-112.5,-22.5,23.9610214745557,0.0307983217592593,-4.62102110677697,-1.10379804567661,-8.1
-107.5,-22.5,23.3584328828035,0.0324696341306584,-4.57784429846328,-1.10196570670397,-8.1
-102.5,-22.5,22.6999332533943,0.036110580632716,-4.48848908021984,-1.09806888053517,-8.1
-97.5,-22.5,21.9819982034189,0.044541489840535,-4.30180303423228,-1.08950351415603,-8.1
-92.5,-22.5,21.2076996238144,0.0579021026234568,-4.04379384455688,-1.07665393406555,-8
-87.5,-22.5,20.4176421677625,0.0784988908179012,-3.72417538049565,-1.05989954170419,-8
-82.5,-22.5,19.5714548234587,0.109623135288066,-3.35241849189186,-1.03929907702204,-7.9
-77.5,-22.5,18.7984830609075,0.182247363683128,-2.73044620446033,-1.00192546620227,-7.8
-72.5,-22.5,18.6121699287778,0.539877543018057,-1.44943558006213,-0.916042659400088,-7.2
-67.5,-22.5,NA,NA,NA,NA,NA
-62.5,-22.5,NA,NA,NA,NA,NA
-57.5,-22.5,NA,NA,NA,NA,NA
-52.5,-22.5,NA,NA,NA,NA,NA
-47.5,-22.5,23.7239493052165,0.308630671296296,-2.11531691571024,-0.962688046244695,-7.5
-42.5,-22.5,24.6709462342439,0.150444347993827,-2.98278748500237,-1.0177034536994,-7.8
-37.5,-22.5,25.2226075762794,0.090295419973545,-3.56668975728119,-1.05122050508081,-8
-32.5,-22.5,25.0539074279644,0.0687687917952675,-3.86699276996913,-1.06753565027403,-8
-27.5,-22.5,24.7986647005435,0.0536805555555556,-4.11846736237208,-1.08038549182067,-8
-22.5,-22.5,24.3816749325505,0.0468126929012346,-4.25549335923466,-1.08729628666317,-8.1
-17.5,-22.5,23.772459602356,0.0470404449588477,-4.25093092496361,-1.08707714805311,-8.1
-12.5,-22.5,23.0560743702783,0.0512987236368313,-4.16232233877388,-1.08254191693378,-8
-7.5,-22.5,22.2902969678243,0.0599169399434156,-4.0094251905545,-1.07491194770856,-8
-2.5,-22.5,21.4544094474228,0.0782523791152263,-3.72763817637503,-1.06008739561696,-8
2.5,-22.5,20.7193461859668,0.12907243441358,-3.15202699352824,-1.02749117645584,-7.9
7.5,-22.5,19.8136040970131,0.356128874099794,-1.9557374311738,-0.952027359995819,-7.4
12.5,-22.5,17.9668241373698,2.16397979765119,-0.401861436704322,-0.836228676777952,-5.7
17.5,-22.5,NA,NA,NA,NA,NA
22.5,-22.5,NA,NA,NA,NA,NA
27.5,-22.5,NA,NA,NA,NA,NA
32.5,-22.5,25.6513181686402,0.171839699074074,-2.80888810478933,-1.00688813307335,-7.8
37.5,-22.5,26.0941601698426,0.143006465517241,-3.0220761805002,-1.01963855238988,-7.9
42.5,-22.5,26.1172970367201,0.176918898106037,-2.77014390875939,-1.00444339451222,-7.8
47.5,-22.5,25.6526644877899,0.09653400997151,-3.50253736270047,-1.0478926391837,-7.9
52.5,-22.5,25.4562765775943,0.0928904718137255,-3.53402546636271,-1.04938809305526,-8
57.5,-22.5,24.9407491895888,0.0886789544753086,-3.58737610034834,-1.05237535076671,-8
62.5,-22.5,24.706843330242,0.0743044624485597,-3.78415491553173,-1.06313463161768,-8
67.5,-22.5,24.4122286973176,0.0619867701903292,-3.97491307452178,-1.07314756169597,-8
72.5,-22.5,24.0875268318035,0.0543164866255144,-4.10697589454779,-1.07981608929397,-8
77.5,-22.5,23.7911068139253,0.0521621656378601,-4.14627266711807,-1.08175580169988,-8
82.5,-22.5,23.4891537542697,0.0519426279578189,-4.15033679382652,-1.08195520105384,-8
87.5,-22.5,23.1552567464334,0.0527110018004115,-4.13616145404049,-1.08125872377791,-8
92.5,-22.5,22.8472716967265,0.0560131172839506,-4.07674584917017,-1.07830971808638,-8
97.5,-22.5,22.6428167714013,0.0655419077932099,-3.91739856274267,-1.07017432292362,-8
102.5,-22.5,22.7487104804428,0.0832524755658436,-3.65883613469452,-1.05633056024843,-8
107.5,-22.5,23.2408404509227,0.111327546296296,-3.33384808827792,-1.03822069547553,-7.9
112.5,-22.5,24.3115744162297,0.172327894199311,-2.80512468598593,-1.00665121693317,-7.8
117.5,-22.5,NA,NA,NA,NA,NA
122.5,-22.5,NA,NA,NA,NA,NA
127.5,-22.5,NA,NA,NA,NA,NA
132.5,-22.5,NA,NA,NA,NA,NA
137.5,-22.5,NA,NA,NA,NA,NA
142.5,-22.5,NA,NA,NA,NA,NA
147.5,-22.5,26.0209136962891,0.516771412037037,-1.5129915917581,-0.920770246866103,-7.2
152.5,-22.5,25.4395191137342,0.161400010064412,-2.89147343229168,-1.01205681144853,-7.8
157.5,-22.5,24.6195545796995,0.10252935313786,-3.43205642990658,-1.04388572882171,-7.9
162.5,-22.5,24.2185473625106,0.105448111797252,-3.39881775943304,-1.04197892162986,-7.9
167.5,-22.5,24.1024152501424,0.113923991517742,-3.30595655062602,-1.03659484566963,-7.9
172.5,-22.5,24.5045172672646,0.0989691755174292,-3.47353988553546,-1.04625014690459,-7.9
177.5,-22.5,24.6540520569374,0.0887584011813538,-3.58635316341492,-1.05231834704336,-8
-177.5,-27.5,21.9481319038956,0.104376543209877,-3.41094219132643,-1.04267572496349,-7.9
-172.5,-27.5,21.963842452014,0.0869359246399177,-3.60998433346483,-1.05363244784971,-8
-167.5,-27.5,22.0005701541901,0.0699646829989712,-3.84872091894423,-1.06657172064963,-8
-162.5,-27.5,22.0502108273683,0.0563557098765432,-4.07071542454832,-1.07800776570715,-8
-157.5,-27.5,22.105595781185,0.046461210776749,-4.26256290503708,-1.08763525357819,-8.1
-152.5,-27.5,22.1667953756121,0.0413432838220165,-4.36968985478508,-1.09268147505666,-8.1
-147.5,-27.5,22.2313950927169,0.040936824845679,-4.37855811743446,-1.0930914168431,-8.1
-142.5,-27.5,22.2884908676148,0.0406533895502646,-4.38477590813001,-1.09337810796415,-8.1
-137.5,-27.5,22.3497359734995,0.0375315875771605,-4.45518741327169,-1.09658179975049,-8.1
-132.5,-27.5,22.4573681601772,0.0340541087962963,-4.53820746238524,-1.10025422622482,-8.1
-127.5,-27.5,22.5548796371178,0.03120608281893,-4.61035110078283,-1.10334838707228,-8.1
-122.5,-27.5,22.6127688072346,0.0289860468106996,-4.66957266342899,-1.10581740259781,-8.1
-117.5,-27.5,22.553621979113,0.0285909047067901,-4.68041561902977,-1.1062623017468,-8.1
-112.5,-27.5,22.3854720133322,0.0317076260288066,-4.59734892898546,-1.10279763288434,-8.1
-107.5,-27.5,22.0703974133446,0.0351734788359788,-4.51091334177601,-1.0990597570929,-8.1
-102.5,-27.5,21.6424622606348,0.0374455054012346,-4.4571814854147,-1.0966713616419,-8.1
-97.5,-27.5,21.1526011519962,0.0441408500514403,-4.31013034919505,-1.08989707267665,-8.1
-92.5,-27.5,20.5955106223071,0.0572057452417695,-4.05585708282642,-1.07726174248473,-8
-87.5,-27.5,19.9188048380393,0.0770414737654321,-3.74475887333192,-1.06101424269618,-8
-82.5,-27.5,19.0843177977063,0.113443849206349,-3.31107874961069,-1.03689398279017,-7.9
-77.5,-27.5,17.918918028332,0.223651669973545,-2.48578581750424,-0.986621646268077,-7.7
-72.5,-27.5,16.7852471448373,0.595610996163316,-1.35854131056955,-0.90954610455159,-7.1
-67.5,-27.5,NA,NA,NA,NA,NA
-62.5,-27.5,NA,NA,NA,NA,NA
-57.5,-27.5,NA,NA,NA,NA,NA
-52.5,-27.5,NA,NA,NA,NA,NA
-47.5,-27.5,23.070147450765,0.187258932165862,-2.69395592893752,-0.999599445699061,-7.8
-42.5,-27.5,22.9912053638035,0.113282696759259,-3.31280152478536,-1.03699453715445,-7.9
-37.5,-27.5,22.6584369412175,0.098001205632716,-3.48500427776748,-1.04690053644251,-7.9
-32.5,-27.5,22.5696290051496,0.0871311728395062,-3.60743595336924,-1.05349101377943,-8
-27.5,-27.5,22.5807865707963,0.0742437950102881,-3.78503941542393,-1.06318203791367,-8
-22.5,-27.5,22.4706793696792,0.0641040862911523,-3.94040004156145,-1.07136826386017,-8
-17.5,-27.5,22.1723435613844,0.0603144933127572,-4.00273523379544,-1.07457110773297,-8
-12.5,-27.5,21.7622284430045,0.0606128150720165,-3.99773445990046,-1.07431595753743,-8
-7.5,-27.5,21.3096213323099,0.0655122331532922,-3.91786981984298,-1.07019884897187,-8
-2.5,-27.5,20.6610524018606,0.0796156764403292,-3.70858175698605,-1.05905197602603,-8
2.5,-27.5,20.0164636753224,0.111401925797325,-3.33304245732358,-1.03817383776084,-7.9
7.5,-27.5,19.2923023594751,0.184316808127572,-2.71528080337338,-1.00096010554771,-7.8
12.5,-27.5,18.0911827896581,0.858224915753363,-1.05019231700887,-0.886933612372766,-6.7
17.5,-27.5,16.9795408248902,3.2049143699148,-0.0927643591522177,-0.810424083906897,-5.5
22.5,-27.5,NA,NA,NA,NA,NA
27.5,-27.5,NA,NA,NA,NA,NA
32.5,-27.5,24.3570976756868,0.175722552910053,-2.7791886972596,-1.00501524344984,-7.8
37.5,-27.5,24.2703028237378,0.158420942644033,-2.91581169474206,-1.0135689053242,-7.8
42.5,-27.5,23.9171275550244,0.163137271922658,-2.87744301803632,-1.01118280976082,-7.8
47.5,-27.5,23.5693281481965,0.133719153338945,-3.10754810665193,-1.0248203144345,-7.9
52.5,-27.5,23.2857582992978,0.105547582304527,-3.39769683820219,-1.04191442841714,-7.9
57.5,-27.5,23.0208641758672,0.0927565104166667,-3.53569558075717,-1.04948204556022,-8
62.5,-27.5,22.6991847426803,0.07868655156893,-3.72154433947202,-1.05975672202384,-8
67.5,-27.5,22.3926783826616,0.0648829089506173,-3.92789813758808,-1.07072012394882,-8
72.5,-27.5,22.1291629279102,0.0564628022119342,-4.06883533687191,-1.07791352871653,-8
77.5,-27.5,21.8811668802191,0.0539732028034979,-4.11316804655582,-1.08012313262298,-8
82.5,-27.5,21.5106417585303,0.0544165702160494,-4.10517545179915,-1.07972671564023,-8
87.5,-27.5,21.0885229622876,0.0571150977366255,-4.05743456341974,-1.07734108371895,-8
92.5,-27.5,20.7657979046857,0.0625711644804527,-3.96530906143281,-1.07265391316934,-8
97.5,-27.5,20.4964055026019,0.0710237268518518,-3.83271706873117,-1.06572424198029,-8
102.5,-27.5,20.4284409311083,0.0857042984825103,-3.6261535110284,-1.05452825417976,-8
107.5,-27.5,20.7493507049702,0.11186361882716,-3.32805052718175,-1.03788335505746,-7.9
112.5,-27.5,21.4860774437587,0.189026830325212,-2.6812725738247,-0.998788392640483,-7.8
117.5,-27.5,NA,NA,NA,NA,NA
122.5,-27.5,NA,NA,NA,NA,NA
127.5,-27.5,NA,NA,NA,NA,NA
132.5,-27.5,NA,NA,NA,NA,NA
137.5,-27.5,NA,NA,NA,NA,NA
142.5,-27.5,NA,NA,NA,NA,NA
147.5,-27.5,NA,NA,NA,NA,NA
152.5,-27.5,23.8621061151678,0.143201073232323,-3.04603456878907,-1.02157161748989,-7.8
157.5,-27.5,23.0770267892767,0.14165814686214,-3.03421469791427,-1.02037836735534,-7.9
162.5,-27.5,22.2592517693838,0.136206452546296,-3.08422156914724,-1.02341253759562,-7.9
167.5,-27.5,21.9063412772285,0.135010577417695,-3.09539579550259,-1.02408751552589,-7.9
172.5,-27.5,21.7994492919357,0.124337400334362,-3.19861659451038,-1.03026961456225,-7.9
177.5,-27.5,21.9480682796902,0.110069039351852,-3.34753978565912,-1.03901609164886,-7.9
-177.5,-32.5,18.9912404923212,0.15765021494709,-2.92216674420837,-1.01396289114686,-7.8
-172.5,-32.5,19.0479139380985,0.114216676311728,-3.30284198252726,-1.03641283290279,-7.9
-167.5,-32.5,19.0461818977639,0.0887567515432099,-3.58637439715228,-1.05231953041454,-8
-162.5,-32.5,19.1017011430529,0.0754243827160494,-3.76791576083947,-1.06226270238702,-8
-157.5,-32.5,19.1968453266003,0.066548900462963,-3.90149154932929,-1.06934489014533,-8
-152.5,-32.5,19.2666162278917,0.0613832304526749,-3.984895697056,-1.073659450774,-8
-147.5,-32.5,19.2585760381487,0.0578882619598765,-4.04403266921758,-1.07666598566706,-8
-142.5,-32.5,19.1831724449441,0.0556454957561728,-4.08324407640269,-1.07863455499453,-8
-137.5,-32.5,19.1108169273094,0.0546173964763375,-4.1015692942738,-1.07954757536758,-8
-132.5,-32.5,19.0738931744187,0.0543314364711934,-4.10670681689091,-1.07980273510458,-8
-127.5,-32.5,19.1515243388989,0.054352639531893,-4.10632527334729,-1.07978379761614,-8
-122.5,-32.5,19.25909381266,0.0547052308384774,-4.09999483986515,-1.0794693075883,-8
-117.5,-32.5,19.3355382883991,0.0567249067644033,-4.06424384520184,-1.07768319037974,-8
-112.5,-32.5,19.3801210791977,0.0601485500257202,-4.00552410451637,-1.07471326423572,-8
-107.5,-32.5,19.3417974736956,0.0654494438014403,-3.91886744102011,-1.07025076019035,-8
-102.5,-32.5,19.1708860467982,0.0718034175668724,-3.8210387143383,-1.0651039491797,-8
-97.5,-32.5,18.9974555951578,0.078992589377572,-3.71726297530009,-1.05952415674719,-8
-92.5,-32.5,18.6784702036116,0.0915130369084362,-3.5512810854163,-1.05035745243897,-8
-87.5,-32.5,18.2921995657462,0.112374839248971,-3.32254075900398,-1.03756246297031,-7.9
-82.5,-32.5,17.7851835162552,0.16603632973251,-2.85428999271375,-1.00973684323047,-7.8
-77.5,-32.5,16.7784372238886,0.35910980489418,-1.94366233805968,-0.951173477249136,-7.4
-72.5,-32.5,15.6601118499158,0.860688570845005,-1.04626578332208,-0.886628057537582,-6.7
-67.5,-32.5,NA,NA,NA,NA,NA
-62.5,-32.5,NA,NA,NA,NA,NA
-57.5,-32.5,17.2784640947978,6.56665625,0.544905862168359,-0.755902010277185,-5.5
-52.5,-32.5,19.487846728166,1.10265483940972,-0.817365101800121,-0.869018920109296,-6.5
-47.5,-32.5,20.7059492292859,0.207540343915344,-2.58865337793817,-0.99334618670714,-7.7
-42.5,-32.5,19.9745216440272,0.16806322337963,-2.8382916741067,-1.0087350354536,-7.8
-37.5,-32.5,19.6373416653386,0.14533286715535,-3.0271689033429,-1.02042151715558,-7.8
-32.5,-32.5,19.4878514590087,0.130648501800412,-3.13680632438546,-1.02657920774048,-7.9
-27.5,-32.5,19.3569968082287,0.123492991255144,-3.20706488213774,-1.03077131927719,-7.9
-22.5,-32.5,19.2681160485303,0.116292036394033,-3.28092500855577,-1.0351294321397,-7.9
-17.5,-32.5,19.2788325398057,0.109228218235597,-3.35675150726037,-1.03955021794775,-7.9
-12.5,-32.5,19.1658161375258,0.109163146219136,-3.35746657638188,-1.03959164585529,-7.9
-7.5,-32.5,18.9631247679393,0.116840711805556,-3.27517918146263,-1.03479222335066,-7.9
-2.5,-32.5,18.6823075418119,0.127506317515432,-3.16729163020759,-1.02840367779526,-7.9
2.5,-32.5,18.5419582508229,0.143490419238683,-3.04346135566883,-1.02141493470866,-7.8
7.5,-32.5,18.404777763508,0.177012281378601,-2.76943996486896,-1.00439885954711,-7.8
12.5,-32.5,18.3118390754417,0.273161249356996,-2.24546408677342,-0.971088618325347,-7.6
17.5,-32.5,18.16475315094,1.16912698987884,-0.792124714142188,-0.867165940446994,-6.4
22.5,-32.5,20.3846433851454,0.562923514660494,-1.44005829339493,-0.915670825574984,-7.1
27.5,-32.5,21.6613040469942,0.278510747354497,-2.21790784498015,-0.969213988833768,-7.6
32.5,-32.5,21.8703336176246,0.212907898428732,-2.55366723823683,-0.991068717148065,-7.7
37.5,-32.5,21.4939341439141,0.188832818930041,-2.68265973339773,-0.998877160670491,-7.8
42.5,-32.5,20.8722315170147,0.168347961676955,-2.83605650087591,-1.00859489661595,-7.8
47.5,-32.5,20.4071028303217,0.15005825617284,-2.98609875560808,-1.01790684712112,-7.8
52.5,-32.5,20.0029906237567,0.139344071502058,-3.05525705623826,-1.02165779566655,-7.9
57.5,-32.5,19.6715537159531,0.128384050282922,-3.15871918555276,-1.02789148717751,-7.9
62.5,-32.5,19.4657117949592,0.114915670010288,-3.29542753012449,-1.03597916918783,-7.9
67.5,-32.5,19.2217856053953,0.108941245498971,-3.35990736919936,-1.03973301733162,-7.9
72.5,-32.5,18.9172225510633,0.110819492669753,-3.33936160911713,-1.0385412103216,-7.9
77.5,-32.5,18.6441134417499,0.113013856738683,-3.31567954629651,-1.03716245766738,-7.9
82.5,-32.5,18.323127744816,0.115288290895062,-3.29148864624292,-1.03574857670555,-7.9
87.5,-32.5,18.0064088485859,0.120387072402263,-3.23851711467711,-1.03263334698346,-7.9
92.5,-32.5,17.6866956799119,0.125338252314815,-3.18865876990195,-1.02967742627909,-7.9
97.5,-32.5,17.5046240735937,0.127275704089506,-3.16955132874883,-1.02853858039344,-7.9
102.5,-32.5,17.5200234148238,0.131394563400206,-3.12964987828247,-1.02614969810344,-7.9
107.5,-32.5,17.8648760389399,0.139604456018519,-3.05287594639668,-1.02151321317586,-7.9
112.5,-32.5,18.9402799367905,0.183201812878893,-2.72343455148261,-1.00147937287888,-7.8
117.5,-32.5,18.1297252866957,0.287750269747164,-2.17139293434681,-0.966036518354795,-7.6
122.5,-32.5,17.416115670734,0.225910976080247,-2.47185945231279,-0.985704727369544,-7.7
127.5,-32.5,17.4908182938894,0.204875607638889,-2.60630056747265,-0.994491166115157,-7.7
132.5,-32.5,17.6270200305515,0.232693512088477,-2.43074567777599,-0.982988775382331,-7.7
137.5,-32.5,17.118974463145,0.310125486430082,-2.10838498519777,-0.962208189327178,-7.5
142.5,-32.5,NA,NA,NA,NA,NA
147.5,-32.5,NA,NA,NA,NA,NA
152.5,-32.5,21.6834037109658,0.230834104938272,-2.44191503275736,-0.983727942692391,-7.7
157.5,-32.5,21.2327953066145,0.217300710978836,-2.52557472241857,-0.98923281115139,-7.7
162.5,-32.5,20.1912529097663,0.203693238811728,-2.61419132876639,-0.995002306685117,-7.7
167.5,-32.5,19.3339095274608,0.198085519547325,-2.6521348901283,-0.997453025407911,-7.7
172.5,-32.5,19.3597891277737,0.194537596450617,-2.67659662071211,-0.999026660745051,-7.7
177.5,-32.5,19.3489914839295,0.181507283684547,-2.73590349028545,-1.00227238588925,-7.8
-177.5,-37.5,16.7504909903915,0.256986721965021,-2.3317437696854,-0.976920358068237,-7.6
-172.5,-37.5,16.342873121191,0.186305089377572,-2.70083952640476,-1.00003907196602,-7.8
-167.5,-37.5,16.2162139221474,0.133159834747942,-3.11283910582781,-1.02513895666452,-7.9
-162.5,-37.5,16.1866545218009,0.109974601337449,-3.34857183491959,-1.03907597391172,-7.9
-157.5,-37.5,16.1641564704754,0.102266171553498,-3.43508710335213,-1.04405904747593,-7.9
-152.5,-37.5,16.1819082436738,0.099305491255144,-3.46957552242957,-1.04602493551016,-7.9
-147.5,-37.5,16.0922616570084,0.0973783436213992,-3.49242436777293,-1.04732077979444,-7.9
