"","x","y","sst","chlo","a","b","phyto_max","dt"
"547",62.5,12.5,27.7291763164379,0.345234086445829,-1.42810284954287,-0.960531267754011,-7.9,0.01
"548",67.5,12.5,28.4696046581975,0.240995054745701,-2.07019768397035,-1.00699624531082,-8,0.01
"549",72.5,12.5,28.8987137862614,0.468847924376677,-0.893757546998546,-0.920317397323301,-7.8,0.01
"550",77.5,12.5,28.9934469223023,1.49254314134908,0.604412319900565,-0.800553634931899,-7.3,0.01
"551",82.5,12.5,28.8259671551058,0.191038364977658,-2.48020287742137,-1.03557737140989,-8.1,0.01
"552",87.5,12.5,28.7262177891202,0.157612481996614,-2.81140859729535,-1.05802994683824,-8.1,0.01
"553",92.5,12.5,28.8056663779802,0.176486200682213,-2.61774193898736,-1.04497111005112,-8.1,0.01
"554",97.5,12.5,29.0165458855806,0.29782211427482,-1.69177960903776,-0.97986107355162,-8,0.01
"555",102.5,12.5,29.3992621527778,0.255331018518519,-1.96713373096474,-0.999677199055085,-8,0.01
"556",107.5,12.5,27.826429409451,0.18257683899177,-2.55901928724684,-1.04097248590649,-8.1,0.01
"557",112.5,12.5,28.1676130839757,0.14180851521164,-2.9890790093206,-1.06983393614922,-8.1,0.01
"558",117.5,12.5,28.7393746034599,0.12995693178957,-3.13318082200323,-1.07928105832404,-8.1,0.01
"559",122.5,12.5,28.9039565086365,0.119976851851852,-3.26283335981954,-1.08768159407248,-8.1,0.01
"560",127.5,12.5,28.9221912724631,0.0561178075396825,-4.36655593765995,-1.15489629758271,-8.2,0.01
"561",132.5,12.5,28.8885680375276,0.0542302919238683,-4.41024274490845,-1.15737224550144,-8.2,0.01
"562",137.5,12.5,28.8974510647002,0.0505337632275132,-4.49869235193648,-1.16233333529226,-8.2,0.01
"563",142.5,12.5,28.8831854446262,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"564",147.5,12.5,28.8081866216178,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"565",152.5,12.5,28.6988111142759,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"566",157.5,12.5,28.546489016215,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"567",162.5,12.5,28.3821438743955,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"568",167.5,12.5,28.1898337797685,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"569",172.5,12.5,27.9458440417335,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"570",177.5,12.5,27.7602698961894,0.0499959490740741,-4.51189842071742,-1.16306794244635,-8.2,0.01
"571",-177.5,7.5,28.412452978558,0.0882380401234568,-3.7388076200582,-1.11767034362528,-8.2,0.01
"572",-172.5,7.5,28.282878308826,0.0959843910751029,-3.61221985683581,-1.10983056118203,-8.2,0.01
"573",-167.5,7.5,28.1277423240521,0.104356465406379,-3.48353917375456,-1.10175821381487,-8.2,0.01
"574",-162.5,7.5,27.9419194486406,0.111723685056584,-3.37652489445297,-1.09496863649343,-8.2,0.01
"575",-157.5,7.5,27.7488692848771,0.117102687757202,-3.3017249901227,-1.09018278755207,-8.2,0.01
"576",-152.5,7.5,27.5962779857494,0.12199598122428,-3.23594056560103,-1.08594698677377,-8.1,0.01
"577",-147.5,7.5,27.4392702650141,0.129898951903292,-3.13391109515199,-1.07932864036099,-8.1,0.01
"578",-142.5,7.5,27.3358541223738,0.139327980324074,-3.01841754293557,-1.07176662188632,-8.1,0.01
"579",-137.5,7.5,27.3071811446437,0.142642537937243,-2.97930784015187,-1.06918921103433,-8.1,0.01
"580",-132.5,7.5,27.2892914595428,0.146560185185185,-2.9340215510796,-1.06619431619152,-8.1,0.01
"581",-127.5,7.5,27.3023928871861,0.145462287808642,-2.94661235066504,-1.06702809703374,-8.1,0.01
"582",-122.5,7.5,27.3420989230827,0.141104857896091,-2.99735911271174,-1.07037986846441,-8.1,0.01
"583",-117.5,7.5,27.4291442659166,0.138951855066872,-3.02290289487154,-1.07206167975176,-8.1,0.01
"584",-112.5,7.5,27.527990410063,0.139324797453704,-3.0184554582105,-1.07176911651289,-8.1,0.01
"585",-107.5,7.5,27.644293889293,0.144953816229424,-2.95246983071164,-1.06741569416002,-8.1,0.01
"586",-102.5,7.5,27.6667035314772,0.164536024305556,-2.73819492748607,-1.05311652267224,-8.1,0.01
"587",-97.5,7.5,27.6543592241076,0.209274241255144,-2.32032496416321,-1.02453478233499,-8.1,0.01
"588",-92.5,7.5,27.5544350306193,0.301054426194072,-1.67246668911172,-0.978456972889897,-8,0.01
"589",-87.5,7.5,27.7730373793958,0.279161017243758,-1.80758368353892,-0.988241306606815,-8,0.01
"590",-82.5,7.5,27.8444425665814,0.35053323264535,-1.40103440374382,-0.958527483536635,-7.9,0.01
"591",-77.5,7.5,27.3140970547994,0.741205386233719,-0.169727441308696,-0.863704264741603,-7.6,0.01
"592",-62.5,7.5,28.2532672246298,0.599766203703704,-0.48882903436485,-0.888945122081741,-7.7,0.01
"593",-57.5,7.5,28.1766822894415,0.780215603298611,-0.0974788417546915,-0.857928205717698,-7.6,0.01
"594",-52.5,7.5,28.1378278096517,0.947192811673281,0.155153524028107,-0.837554938961102,-7.5,0.01
"595",-47.5,7.5,28.0351421638772,0.257829684284979,-1.94973915857979,-0.99843664355393,-8,0.01
"596",-42.5,7.5,27.9399134388677,0.1631819219393,-2.75230785833489,-1.05406586921203,-8.1,0.01
"597",-37.5,7.5,27.778652992955,0.143742235725309,-2.96649468353366,-1.06834297820949,-8.1,0.01
"598",-32.5,7.5,27.6871883674904,0.144547138496791,-2.95716672629702,-1.06772635904857,-8.1,0.01
"599",-27.5,7.5,27.6337748262618,0.143859150360218,-2.96513713638629,-1.06825326782638,-8.1,0.01
"600",-22.5,7.5,27.7800988868431,0.167840760030864,-2.70415913481649,-1.05082266841491,-8.1,0.01
"601",-17.5,7.5,28.1834993521373,0.410544637804205,-1.12264955683532,-0.937711972168998,-7.9,0.01
"602",-12.5,7.5,28.5005241711935,0.704882522339838,-0.242526709339165,-0.869501689332805,-7.7,0.01
"603",-7.5,7.5,28.2825585365296,0.633484545313913,-0.403434804864408,-0.882234194129713,-7.7,0.01
"604",-2.5,7.5,27.9823472340902,0.761482391119486,-0.131444685799137,-0.860646456286715,-7.6,0.01
"605",2.5,7.5,28.3034351914018,0.590314447939312,-0.513978104300103,-0.890915336981326,-7.7,0.01
"606",7.5,7.5,28.4691800435384,1.61261938023959,0.660006868401804,-0.795872988042756,-7.2,0.01
"607",47.5,7.5,27.1195819536845,0.488952256944444,-0.82269558806384,-0.914866600490659,-7.8,0.01
"608",52.5,7.5,27.1325614611308,0.417655002170139,-1.09274445966372,-0.935453559145719,-7.9,0.01
"609",57.5,7.5,27.8260146052749,0.268355549125514,-1.87821155158208,-0.993319394449666,-8,0.01
"610",62.5,7.5,28.6464929827938,0.16851160622428,-2.69731941008758,-1.05036096380799,-8.1,0.01
"611",67.5,7.5,29.0109154807197,0.141263218340159,-2.99549273944647,-1.07025684557671,-8.1,0.01
"612",72.5,7.5,28.9928992377387,0.249067117676196,-2.01146933824706,-1.00283225023389,-8,0.01
"613",77.5,7.5,28.6834167989095,0.674647642198565,-0.307600851257258,-0.874664540504655,-7.7,0.01
"614",82.5,7.5,28.8066167806968,0.269061231303419,-1.87351440004301,-0.992982449690701,-8,0.01
"615",87.5,7.5,28.8590742376116,0.172612902572284,-2.65600053494496,-1.04756655460631,-8.1,0.01
"616",92.5,7.5,28.9726876686359,0.16833977049687,-2.69906918562299,-1.05047910309764,-8.1,0.01
"617",97.5,7.5,29.3054712971052,0.376782944730028,-1.27320126535124,-0.949015922728286,-7.9,0.01
"618",102.5,7.5,29.0236340169554,0.364958961826066,-1.32953429951485,-0.953217289884731,-7.9,0.01
"619",107.5,7.5,28.3778270984518,0.165758141762452,-2.7255414322823,-1.05226445169752,-8.1,0.01
"620",112.5,7.5,28.6725424988101,0.204329552645762,-2.36240607805179,-1.02745403889872,-8.1,0.01
"621",117.5,7.5,28.9837846332126,0.19909645941559,-2.40794879933099,-1.0306031772987,-8.1,0.01
"622",122.5,7.5,29.1907465429867,0.196646993698427,-2.42963395345878,-1.03209888288227,-8.1,0.01
"623",127.5,7.5,29.1155350367228,0.0823502542602443,-3.84045715865406,-1.12389017175975,-8.2,0.01
"624",132.5,7.5,29.1004422255237,0.0865784406565657,-3.76695983217884,-1.11939979761966,-8.2,0.01
"625",137.5,7.5,29.1875660110923,0.0777205031318083,-3.92404104839101,-1.12895234725719,-8.2,0.01
"626",142.5,7.5,29.2237017490246,0.0705858571244856,-4.05986060005622,-1.13707336994625,-8.2,0.01
"627",147.5,7.5,29.2244424184164,0.0665720826525054,-4.14041131566179,-1.14182584910501,-8.2,0.01
"628",152.5,7.5,29.2140865653453,0.0619346941638608,-4.23761951501089,-1.14749476101387,-8.2,0.01
"629",157.5,7.5,29.1105398632231,0.0577696759259259,-4.32909204372079,-1.15275997620644,-8.2,0.01
"630",162.5,7.5,29.0096653461457,0.0593540862911523,-4.29380387927731,-1.150736923317,-8.2,0.01
"631",167.5,7.5,28.9289238919494,0.0681362567204301,-4.10864239284371,-1.13995732097133,-8.2,0.01
"632",172.5,7.5,28.676153755188,0.07574375,-3.96078416967203,-1.13116232240485,-8.2,0.01
"633",177.5,7.5,28.5522338125441,0.0808310763888889,-3.86751367130676,-1.12553406437654,-8.2,0.01
"634",-177.5,2.5,28.5088438034058,0.161214021164021,-2.77299464080922,-1.05545551367216,-8.1,0.01
"635",-172.5,2.5,28.1830063466673,0.168907005529835,-2.69329886948467,-1.05008944845311,-8.1,0.01
"636",-167.5,2.5,27.8577743000455,0.174764692644033,-2.63465636249507,-1.04611952349486,-8.1,0.01
"637",-162.5,2.5,27.5314338101281,0.179366657021605,-2.58975541627018,-1.04306766042491,-8.1,0.01
"638",-157.5,2.5,27.2391490113502,0.180162030804106,-2.58209593081735,-1.04254600141038,-8.1,0.01
"639",-152.5,2.5,26.9744097374104,0.180279208461934,-2.58096997743164,-1.04246929108596,-8.1,0.01
"640",-147.5,2.5,26.7223296677625,0.1816037969393,-2.56828595785065,-1.04160468153994,-8.1,0.01
"641",-142.5,2.5,26.5012269620542,0.181940940072016,-2.56507034087362,-1.04138535477458,-8.1,0.01
"642",-137.5,2.5,26.2792661172373,0.184855163323045,-2.53748866336263,-1.03950188488186,-8.1,0.01
"643",-132.5,2.5,26.0664415076927,0.186669945987654,-2.5205034236661,-1.03834004387589,-8.1,0.01
"644",-127.5,2.5,25.8702761667746,0.18800462962963,-2.50810345369352,-1.0374909021147,-8.1,0.01
"645",-122.5,2.5,25.6698657830556,0.192225855195473,-2.46938776896483,-1.03483454382682,-8.1,0.01
"646",-117.5,2.5,25.5474138153924,0.196403951260288,-2.43179867699659,-1.03224805869061,-8.1,0.01
"647",-112.5,2.5,25.4397779641328,0.199558545524691,-2.40388457954056,-1.03032258312087,-8.1,0.01
"648",-107.5,2.5,25.4182514773475,0.200703494727366,-2.39385035712983,-1.02962945481324,-8.1,0.01
"649",-102.5,2.5,25.4469676883133,0.200289882330247,-2.39746931056196,-1.02987949901833,-8.1,0.01
"650",-97.5,2.5,25.5628255014067,0.208809445730453,-2.324242154326,-1.02480690976511,-8.1,0.01
"651",-92.5,2.5,26.048131995731,0.219192625778496,-2.23856363391946,-1.01883688566557,-8,0.01
"652",-87.5,2.5,26.3445786890358,0.247474368206483,-2.02291273924297,-1.00364498520563,-8,0.01
"653",-82.5,2.5,26.453420604359,0.392111480143126,-1.20303136723488,-0.943760982045318,-7.9,0.01
"654",-77.5,2.5,27.0641846702213,0.71402450279252,-0.223671416360284,-0.868002324029158,-7.7,0.01
"655",-52.5,2.5,28.0662524859111,2.16810590277778,0.819358868555263,-0.782157564110255,-7.1,0.01
"656",-47.5,2.5,27.8813087417966,1.27799485452704,0.474636943444895,-0.811367982345761,-7.4,0.01
"657",-42.5,2.5,27.8185177361524,0.138079619984568,-3.03334216703211,-1.07274797325845,-8.1,0.01
"658",-37.5,2.5,27.7837423642477,0.13294269225823,-3.09591862891766,-1.07684922995478,-8.1,0.01
"659",-32.5,2.5,27.7182210622011,0.147875013424682,-2.91904397481313,-1.06520135934915,-8.1,0.01
"660",-27.5,2.5,27.6006572228891,0.164148839377572,-2.7422202843972,-1.05338740745443,-8.1,0.01
"661",-22.5,2.5,27.4798236670318,0.180215888631687,-2.58157833537862,-1.04251073885974,-8.1,0.01
"662",-17.5,2.5,27.4410027645253,0.195255754886831,-2.44205762580223,-1.03295469606552,-8.1,0.01
"663",-12.5,2.5,27.3874793829742,0.242109312208951,-2.06198092398718,-1.00641470485939,-8,0.01
"664",-7.5,2.5,27.3889199753603,0.276514026351662,-1.82463271064425,-0.989469407675758,-8,0.01
"665",-2.5,2.5,27.7090804327102,0.284576706559037,-1.77319616591155,-0.985759826623077,-8,0.01
"666",2.5,2.5,27.9239869541592,0.250706729703762,-1.99976196173575,-1.00200008284363,-8,0.01
"667",7.5,2.5,27.9456193765005,0.709959071194762,-0.232010826764001,-0.868665659811215,-7.7,0.01
"668",42.5,2.5,27.1717714097765,0.297639274691358,-1.69287842054077,-0.97994090421638,-8,0.01
"669",47.5,2.5,27.2458350817363,0.348897346866097,-1.40934337827412,-0.959142951344134,-7.9,0.01
"670",52.5,2.5,27.6773424572415,0.311300733024691,-1.61261609166496,-0.974093890121961,-8,0.01
"671",57.5,2.5,28.4991579832854,0.182424173739712,-2.56047034031675,-1.04107150997101,-8.1,0.01
"672",62.5,2.5,29.0393113719093,0.142681777263374,-2.97884926528081,-1.06915894035132,-8.1,0.01
"673",67.5,2.5,29.2192381205382,0.140395736882716,-3.00573735446655,-1.07093188919464,-8.1,0.01
"674",72.5,2.5,29.1734857150487,0.160858072916667,-2.77675902035703,-1.05570814299061,-8.1,0.01
"675",77.5,2.5,29.0350031128636,0.158664625128601,-2.80011125435129,-1.05727363639077,-8.1,0.01
"676",82.5,2.5,29.0099441457678,0.151135030864198,-2.88237379037653,-1.06276514095679,-8.1,0.01
"677",87.5,2.5,29.1276804146943,0.129293820730453,-3.14154831400703,-1.07982607576624,-8.1,0.01
"678",92.5,2.5,29.3365432739258,0.124916775602298,-3.19764488063096,-1.08346976368139,-8.1,0.01
"679",97.5,2.5,29.546043586731,0.206871561830264,-2.34065947781575,-1.02594656594411,-8.1,0.01
"680",102.5,2.5,28.9185408910116,0.180697636428842,-2.57695448954651,-1.04219566513403,-8.1,0.01
"681",107.5,2.5,28.9963537718121,0.354567756031908,-1.38072002036093,-0.957021316094202,-7.9,0.01
"682",112.5,2.5,29.0548164095198,0.692596443174379,-0.2684568878435,-0.87156113757267,-7.7,0.01
"683",117.5,2.5,29.4491395314535,0.153957561728395,-2.85114714441913,-1.06068485440756,-8.1,0.01
"684",122.5,2.5,29.4048308866996,0.131531522331155,-3.11344633105307,-1.07799409881799,-8.1,0.01
"685",127.5,2.5,29.1852900434424,0.158062228922317,-2.80657178426611,-1.05770622561035,-8.1,0.01
"686",132.5,2.5,29.4137635276431,0.136331369874339,-3.05442648465463,-1.0741322571997,-8.1,0.01
"687",137.5,2.5,29.5160918721966,0.119062159586057,-3.27513169977503,-1.08847346525527,-8.1,0.01
"688",142.5,2.5,29.61354709378,0.105580198688272,-3.46537845338605,-1.10061082214804,-8.2,0.01
"689",147.5,2.5,29.6709791536685,0.0953492316100823,-3.62231457638628,-1.11045947989916,-8.2,0.01
"690",152.5,2.5,29.646567996343,0.090847254372428,-3.69530339307319,-1.11498763050496,-8.2,0.01
"691",157.5,2.5,29.5451371652109,0.0985001125257202,-3.57271070369477,-1.1073629492142,-8.2,0.01
"692",162.5,2.5,29.4079176743826,0.110827562371399,-3.38925178154803,-1.09577966598531,-8.2,0.01
"693",167.5,2.5,29.2193376205586,0.133179607124486,-3.09299050086623,-1.07665780468634,-8.1,0.01
"694",172.5,2.5,29.0057524998983,0.150249614197531,-2.89226856566782,-1.06342322508973,-8.1,0.01
"695",177.5,2.5,28.8084887928433,0.150849170524691,-2.88556313002079,-1.06297731599891,-8.1,0.01
"696",-177.5,-2.5,28.9233574319769,0.147294222608025,-2.92564643819138,-1.06563922765597,-8.1,0.01
"697",-172.5,-2.5,28.6134891548542,0.153248667227834,-2.85894512330537,-1.0612048388033,-8.1,0.01
"698",-167.5,-2.5,28.2905770919941,0.157266509130658,-2.81513720391044,-1.05827941202402,-8.1,0.01
"699",-162.5,-2.5,27.9514998842169,0.160219360853909,-2.7835313422981,-1.05616244686603,-8.1,0.01
"700",-157.5,-2.5,27.6212304251535,0.161369543650794,-2.77135207876285,-1.05534525692025,-8.1,0.01
"701",-152.5,-2.5,27.3079129572268,0.161345148533951,-2.77160964173703,-1.05536254674826,-8.1,0.01
"702",-147.5,-2.5,26.9780917238306,0.16221506880144,-2.76244517672942,-1.05474713252882,-8.1,0.01
"703",-142.5,-2.5,26.6572938300945,0.16181819058642,-2.76662109215589,-1.05502760991461,-8.1,0.01
"704",-137.5,-2.5,26.3147281611407,0.163632378472222,-2.74760212894178,-1.05374944230681,-8.1,0.01
"705",-132.5,-2.5,25.9828992490415,0.165431439686214,-2.72891628823316,-1.05249179330734,-8.1,0.01
"706",-127.5,-2.5,25.6219866964552,0.168537567515432,-2.69705518216793,-1.05034312257327,-8.1,0.01
"707",-122.5,-2.5,25.2527614858416,0.171526250643004,-2.66686593001923,-1.04830225600877,-8.1,0.01
"708",-117.5,-2.5,24.8766243440134,0.175175540123457,-2.63060668567553,-1.04584470519205,-8.1,0.01
"709",-112.5,-2.5,24.5466826474225,0.180357076260288,-2.58022210042608,-1.0424183351509,-8.1,0.01
"710",-107.5,-2.5,24.2440172283738,0.185662696116255,-2.5299127679562,-1.03898385640561,-8.1,0.01
"711",-102.5,-2.5,23.9763455549876,0.19319994212963,-2.46056011333512,-1.03422777408693,-8.1,0.01
"712",-97.5,-2.5,23.7089738563255,0.213551777906379,-2.28464014926185,-1.02205213546326,-8.1,0.01
"713",-92.5,-2.5,23.5081724385421,0.261021665219907,-1.92775328472114,-0.996866462989802,-8,0.01
"714",-87.5,-2.5,23.3415758961379,0.345095468574635,-1.42881690071729,-0.960584077761056,-7.9,0.01
"715",-82.5,-2.5,22.3947352992164,0.952693252945234,0.162167195767726,-0.83698536661949,-7.5,0.01
"716",-47.5,-2.5,27.994632657369,0.367394097222222,-1.31776957009363,-0.952341145720907,-7.9,0.01
"717",-42.5,-2.5,27.7842579697118,0.166018360690236,-2.72285737139626,-1.05208360132083,-8.1,0.01
"718",-37.5,-2.5,27.7121067711802,0.118707675715488,-3.27991749337625,-1.08878138002203,-8.2,0.01
"719",-32.5,-2.5,27.5350744602727,0.122075554874728,-3.23488782469319,-1.08587900000742,-8.1,0.01
"720",-27.5,-2.5,27.2079785294003,0.141610902134774,-2.99140100597349,-1.06998707028025,-8.1,0.01
"721",-22.5,-2.5,26.7930007316448,0.17136930941358,-2.66844003308217,-1.04840878782036,-8.1,0.01
"722",-17.5,-2.5,26.356026700691,0.210547919881687,-2.30963086932856,-1.02379146241363,-8.1,0.01
"723",-12.5,-2.5,26.0069697415387,0.244272813656374,-2.04612848871395,-1.00529178479428,-8,0.01
"724",-7.5,-2.5,25.9160129034961,0.261760526606881,-1.92270122865802,-0.996505313018135,-8,0.01
"725",-2.5,-2.5,26.0769746020988,0.279840761760235,-1.80323135504532,-0.987927559941589,-8,0.01
"726",2.5,-2.5,26.3619848692859,0.510783621136357,-0.749555401554114,-0.909231760298194,-7.8,0.01
"727",7.5,-2.5,26.6024716589186,2.3826026684825,0.853717634495369,-0.779081552825777,-7,0.01
"728",12.5,-2.5,26.5521288077037,3.34257588042243,0.924086611362384,-0.772227954793143,-7,0.01
"729",42.5,-2.5,27.5253087706036,0.223949701003086,-2.2005429070659,-1.01617561292548,-8,0.01
"730",47.5,-2.5,27.6276767501125,0.213964168595679,-2.28123420722231,-1.02181483805597,-8.1,0.01
"731",52.5,-2.5,28.0703421093169,0.191245767195767,-2.47830969588158,-1.03544738340275,-8.1,0.01
"732",57.5,-2.5,28.4766545407913,0.156830201525054,-2.81984911500858,-1.05859455962769,-8.1,0.01
"733",62.5,-2.5,28.7980042899097,0.12635842656893,-3.17900032079828,-1.08226069660683,-8.1,0.01
"734",67.5,-2.5,28.962716153816,0.11692851401749,-3.30410536460436,-1.09033559035887,-8.2,0.01
"735",72.5,-2.5,28.980643751107,0.117085392837691,-3.30196123219406,-1.09019795404849,-8.2,0.01
"736",77.5,-2.5,28.9435772083424,0.111130594135802,-3.38493936118782,-1.09550496103695,-8.2,0.01
"737",82.5,-2.5,28.9531750661356,0.10841891718107,-3.42385037240709,-1.09797964328696,-8.2,0.01
"738",87.5,-2.5,29.0242012500763,0.106082208076132,-3.45797396604091,-1.10014243782959,-8.2,0.01
"739",92.5,-2.5,29.1195501910316,0.10493465470679,-3.47493887118855,-1.10121509584889,-8.2,0.01
"740",97.5,-2.5,29.1830615690385,0.122619998558246,-3.22769924960505,-1.08541458766376,-8.1,0.01
"741",102.5,-2.5,29.0258387883504,0.239458536021974,-2.08158730674732,-1.00780177954561,-8,0.01
"742",107.5,-2.5,29.2520517899877,0.713695413999716,-0.224343785292229,-0.86805581690842,-7.7,0.01
"743",112.5,-2.5,29.1406451947762,1.04497653909621,0.269779714438109,-0.828218226382875,-7.5,0.01
"744",117.5,-2.5,29.3340994108291,0.34479944516542,-1.43034281277216,-0.960696923209711,-7.9,0.01
"745",122.5,-2.5,28.9514366149903,0.209419689720939,-2.31910077295913,-1.02444972156387,-8.1,0.01
"746",127.5,-2.5,28.7363882025083,0.236163367719266,-2.10624696598897,-1.00954358893022,-8,0.01
"747",132.5,-2.5,28.5195053312514,0.277018711419753,-1.82136965467364,-0.989234470998034,-8,0.01
"748",137.5,-2.5,29.4367258707682,0.393186535493827,-1.19822624581652,-0.943400257929695,-7.9,0.01
"749",142.5,-2.5,29.6556294099544,0.168539103835979,-2.6970395469415,-1.05034206683777,-8.1,0.01
"750",147.5,-2.5,29.7372817038769,0.157702038023244,-2.81044454846524,-1.05796543435081,-8.1,0.01
"751",152.5,-2.5,29.8222935964191,0.120822335424537,-3.25152994698271,-1.08695301905006,-8.1,0.01
"752",157.5,-2.5,29.7871067201249,0.106917824074074,-3.44570694032303,-1.09936574067713,-8.2,0.01
"753",162.5,-2.5,29.6795331884314,0.108419881687243,-3.42383640224394,-1.09797875641768,-8.2,0.01
"754",167.5,-2.5,29.5697077362626,0.121447771990741,-3.24320779066188,-1.0864161367616,-8.1,0.01
"755",172.5,-2.5,29.4338692328509,0.132313623366013,-3.10371374369025,-1.07735860009293,-8.1,0.01
"756",177.5,-2.5,29.2364581890596,0.137735576923077,-3.03747440412432,-1.07301946704013,-8.1,0.01
"757",-177.5,-7.5,29.4911976019542,0.0818379951131687,-3.84954106323982,-1.12444264360427,-8.2,0.01
"758",-172.5,-7.5,29.3768762134371,0.0891052083333333,-3.72424787421188,-1.11677387419065,-8.2,0.01
"759",-167.5,-7.5,29.209469304766,0.0975256779100529,-3.58792533366966,-1.10831435588465,-8.2,0.01
"760",-162.5,-7.5,29.0028397489477,0.104876302083333,-3.47580523122717,-1.10126982759737,-8.2,0.01
"761",-157.5,-7.5,28.7744119008382,0.113863078703704,-3.34645183939076,-1.09304842820639,-8.2,0.01
"762",-152.5,-7.5,28.4533601851691,0.123287483465608,-3.21891993775213,-1.08484700758223,-8.1,0.01
"763",-147.5,-7.5,28.1456932827279,0.133411474408436,-3.09012877033848,-1.07647067406942,-8.1,0.01
"764",-142.5,-7.5,27.8125146090985,0.152238679108796,-2.8701068681643,-1.06194855699055,-8.1,0.01
"765",-137.5,-7.5,27.3660283324539,0.134116506123059,-3.08145146873983,-1.07590298095078,-8.1,0.01
"766",-132.5,-7.5,27.0333021375868,0.129172309027778,-3.14308528817363,-1.07992614407417,-8.1,0.01
"767",-127.5,-7.5,26.6200225158974,0.130972399048354,-3.12043233736452,-1.07844993109545,-8.1,0.01
"768",-122.5,-7.5,26.2058823797438,0.133929253472222,-3.08375256076183,-1.07605356550259,-8.1,0.01
"769",-117.5,-7.5,25.7869788081558,0.136957352752058,-3.04685218022944,-1.07363525097337,-8.1,0.01
"770",-112.5,-7.5,25.369727812873,0.141528501157407,-2.99237001027177,-1.07005096674434,-8.1,0.01
"771",-107.5,-7.5,24.9350327809652,0.146870547196502,-2.93047625337715,-1.06595938619833,-8.1,0.01
"772",-102.5,-7.5,24.5349170084353,0.152664737654321,-2.86539090263326,-1.06163440923839,-8.1,0.01
"773",-97.5,-7.5,24.2084251668718,0.160934301054527,-2.77595227206287,-1.05565400807345,-8.1,0.01
"774",-92.5,-7.5,23.9263710339864,0.18373900462963,-2.54800756317754,-1.04022065638367,-8.1,0.01
"775",-87.5,-7.5,23.3368866514277,0.2619070719661,-1.92170085033479,-0.99643378500175,-8,0.01
"776",-82.5,-7.5,21.8899563697077,1.1305761899359,0.354777797777521,-0.821254351014852,-7.4,0.01
"777",-77.5,-7.5,20.7333265304566,3.24424244591611,0.920670091452663,-0.772611641319841,-7,0.01
"778",-37.5,-7.5,27.5571927388509,0.0690289351851852,-4.09073060139262,-1.13890045204562,-8.2,0.01
"779",-32.5,-7.5,27.5655254117904,0.075139896953405,-3.97214004003148,-1.13184341223189,-8.2,0.01
"780",-27.5,-7.5,27.1436491259822,0.0813464023919753,-3.85829608419935,-1.12497458348903,-8.2,0.01
"781",-22.5,-7.5,26.6652794131526,0.095620418595679,-3.61799856020655,-1.11019066279425,-8.2,0.01
"782",-17.5,-7.5,26.1844109234987,0.112137827932099,-3.37066935103147,-1.09459516766166,-8.2,0.01
"783",-12.5,-7.5,25.7296077364967,0.123452579365079,-3.21675417816524,-1.08470692436706,-8.1,0.01
"784",-7.5,-7.5,25.421370239611,0.140662777544133,-3.00257827278233,-1.07072379062897,-8.1,0.01
"785",-2.5,-7.5,25.1608575697299,0.176803955182783,-2.61463540336395,-1.04476002725201,-8.1,0.01
"786",2.5,-7.5,25.1843771916849,0.331482252045105,-1.50047385038619,-0.965870935459515,-7.9,0.01
"787",7.5,-7.5,25.8048676808675,0.981115571218783,0.197281442316461,-0.834130461281013,-7.5,0.01
"788",12.5,-7.5,26.3240222295126,3.34257588042243,0.924086611362384,-0.772227954793143,-7,0.01
"789",42.5,-7.5,27.7174291523024,0.144751197318008,-2.95480862046185,-1.06757040280379,-8.1,0.01
"790",47.5,-7.5,27.5759313129244,0.153800578703704,-2.85287142310075,-1.0607998607848,-8.1,0.01
"791",52.5,-7.5,27.6950293780635,0.168095084233539,-2.70156340444748,-1.05064747689604,-8.1,0.01
"792",57.5,-7.5,27.8865909758069,0.162997833994709,-2.75423409454249,-1.05419536102753,-8.1,0.01
"793",62.5,-7.5,28.0516618428407,0.138286779835391,-3.03085799887307,-1.07258471466535,-8.1,0.01
"794",67.5,-7.5,28.1728975137075,0.121556954089506,-3.24175841013519,-1.08632259324298,-8.1,0.01
"795",72.5,-7.5,28.1024565398091,0.124649989478114,-3.20111362802623,-1.0836944887953,-8.1,0.01
"796",77.5,-7.5,28.1555813930653,0.116043242026749,-3.31624638605934,-1.09111444526921,-8.2,0.01
"797",82.5,-7.5,28.1542154135528,0.110665252057613,-3.39156528490229,-1.09592699293518,-8.2,0.01
"798",87.5,-7.5,28.1980280505287,0.107833188657407,-3.43235157223739,-1.09851911021039,-8.2,0.01
"799",92.5,-7.5,28.2965518792471,0.106163789223251,-3.4567731503999,-1.10006644701401,-8.2,0.01
"800",97.5,-7.5,28.3742243166323,0.113218444573045,-3.35546768751738,-1.09362465967159,-8.2,0.01
"801",102.5,-7.5,28.3526840865612,0.212712806886662,-2.29158772402634,-1.02253600002007,-8.1,0.01
